#node	identifier	category	term ID	term description
Tl	7227.FBpp0303187	UniProt Keywords	KW-0732	Signal
Tl	7227.FBpp0303187	UniProt Keywords	KW-0812	Transmembrane
Tl	7227.FBpp0303187	UniProt Keywords	KW-1133	Transmembrane helix
Tl	7227.FBpp0303187	InterPro	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Tl	7227.FBpp0303187	InterPro	IPR000372	Leucine-rich repeat N-terminal domain
Tl	7227.FBpp0303187	InterPro	IPR000483	Cysteine-rich flanking region, C-terminal
Tl	7227.FBpp0303187	InterPro	IPR001611	Leucine-rich repeat
Tl	7227.FBpp0303187	InterPro	IPR003591	Leucine-rich repeat, typical subtype
Tl	7227.FBpp0303187	InterPro	IPR026906	BspA-type LRR region
Tl	7227.FBpp0303187	InterPro	IPR032675	Leucine-rich repeat domain superfamily
Tl	7227.FBpp0303187	InterPro	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Tl	7227.FBpp0303187	SMART	SM00013	Leucine rich repeat N-terminal domain
Tl	7227.FBpp0303187	SMART	SM00082	Leucine rich repeat C-terminal domain
Tl	7227.FBpp0303187	SMART	SM00255	Toll - interleukin 1 - resistance
Tl	7227.FBpp0303187	SMART	SM00369	Leucine-rich repeats, typical (most populated) subfamily
Tl	7227.FBpp0303187	SMART	SM00370	Leucine-rich repeats, outliers
TrpA1	7227.FBpp0304207	GO Process	GO:0001580	Detection of chemical stimulus involved in sensory perception of bitter taste
TrpA1	7227.FBpp0304207	GO Process	GO:0003008	System process
TrpA1	7227.FBpp0304207	GO Process	GO:0006810	Transport
TrpA1	7227.FBpp0304207	GO Process	GO:0006811	Monoatomic ion transport
TrpA1	7227.FBpp0304207	GO Process	GO:0006812	Monoatomic cation transport
TrpA1	7227.FBpp0304207	GO Process	GO:0006816	Calcium ion transport
TrpA1	7227.FBpp0304207	GO Process	GO:0006950	Response to stress
TrpA1	7227.FBpp0304207	GO Process	GO:0007154	Cell communication
TrpA1	7227.FBpp0304207	GO Process	GO:0007165	Signal transduction
TrpA1	7227.FBpp0304207	GO Process	GO:0007600	Sensory perception
TrpA1	7227.FBpp0304207	GO Process	GO:0007602	Phototransduction
TrpA1	7227.FBpp0304207	GO Process	GO:0007606	Sensory perception of chemical stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0007610	Behavior
TrpA1	7227.FBpp0304207	GO Process	GO:0007638	Mechanosensory behavior
TrpA1	7227.FBpp0304207	GO Process	GO:0009266	Response to temperature stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0009314	Response to radiation
TrpA1	7227.FBpp0304207	GO Process	GO:0009408	Response to heat
TrpA1	7227.FBpp0304207	GO Process	GO:0009416	Response to light stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0009453	Energy taxis
TrpA1	7227.FBpp0304207	GO Process	GO:0009581	Detection of external stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0009582	Detection of abiotic stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0009583	Detection of light stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0009593	Detection of chemical stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0009605	Response to external stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0009612	Response to mechanical stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0009628	Response to abiotic stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0009966	Regulation of signal transduction
TrpA1	7227.FBpp0304207	GO Process	GO:0009967	Positive regulation of signal transduction
TrpA1	7227.FBpp0304207	GO Process	GO:0009987	Cellular process
TrpA1	7227.FBpp0304207	GO Process	GO:0010378	Temperature compensation of the circadian clock
TrpA1	7227.FBpp0304207	GO Process	GO:0010646	Regulation of cell communication
TrpA1	7227.FBpp0304207	GO Process	GO:0010647	Positive regulation of cell communication
TrpA1	7227.FBpp0304207	GO Process	GO:0016048	Detection of temperature stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0019233	Sensory perception of pain
TrpA1	7227.FBpp0304207	GO Process	GO:0019722	Calcium-mediated signaling
TrpA1	7227.FBpp0304207	GO Process	GO:0023041	Neuronal signal transduction
TrpA1	7227.FBpp0304207	GO Process	GO:0023051	Regulation of signaling
TrpA1	7227.FBpp0304207	GO Process	GO:0023052	Signaling
TrpA1	7227.FBpp0304207	GO Process	GO:0023056	Positive regulation of signaling
TrpA1	7227.FBpp0304207	GO Process	GO:0030001	Metal ion transport
TrpA1	7227.FBpp0304207	GO Process	GO:0032501	Multicellular organismal process
TrpA1	7227.FBpp0304207	GO Process	GO:0033554	Cellular response to stress
TrpA1	7227.FBpp0304207	GO Process	GO:0034220	Monoatomic ion transmembrane transport
TrpA1	7227.FBpp0304207	GO Process	GO:0034605	Cellular response to heat
TrpA1	7227.FBpp0304207	GO Process	GO:0035556	Intracellular signal transduction
TrpA1	7227.FBpp0304207	GO Process	GO:0040011	Locomotion
TrpA1	7227.FBpp0304207	GO Process	GO:0040040	Thermosensory behavior
TrpA1	7227.FBpp0304207	GO Process	GO:0042221	Response to chemical
TrpA1	7227.FBpp0304207	GO Process	GO:0042330	Taxis
TrpA1	7227.FBpp0304207	GO Process	GO:0042331	Phototaxis
TrpA1	7227.FBpp0304207	GO Process	GO:0042752	Regulation of circadian rhythm
TrpA1	7227.FBpp0304207	GO Process	GO:0043052	Thermotaxis
TrpA1	7227.FBpp0304207	GO Process	GO:0046957	Negative phototaxis
TrpA1	7227.FBpp0304207	GO Process	GO:0048518	Positive regulation of biological process
TrpA1	7227.FBpp0304207	GO Process	GO:0048522	Positive regulation of cellular process
TrpA1	7227.FBpp0304207	GO Process	GO:0048583	Regulation of response to stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0048584	Positive regulation of response to stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0050789	Regulation of biological process
TrpA1	7227.FBpp0304207	GO Process	GO:0050794	Regulation of cellular process
TrpA1	7227.FBpp0304207	GO Process	GO:0050848	Regulation of calcium-mediated signaling
TrpA1	7227.FBpp0304207	GO Process	GO:0050850	Positive regulation of calcium-mediated signaling
TrpA1	7227.FBpp0304207	GO Process	GO:0050877	Nervous system process
TrpA1	7227.FBpp0304207	GO Process	GO:0050896	Response to stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0050906	Detection of stimulus involved in sensory perception
TrpA1	7227.FBpp0304207	GO Process	GO:0050907	Detection of chemical stimulus involved in sensory perception
TrpA1	7227.FBpp0304207	GO Process	GO:0050909	Sensory perception of taste
TrpA1	7227.FBpp0304207	GO Process	GO:0050912	Detection of chemical stimulus involved in sensory perception of taste
TrpA1	7227.FBpp0304207	GO Process	GO:0050913	Sensory perception of bitter taste
TrpA1	7227.FBpp0304207	GO Process	GO:0050951	Sensory perception of temperature stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0050955	Thermoception
TrpA1	7227.FBpp0304207	GO Process	GO:0050960	Detection of temperature stimulus involved in thermoception
TrpA1	7227.FBpp0304207	GO Process	GO:0050961	Detection of temperature stimulus involved in sensory perception
TrpA1	7227.FBpp0304207	GO Process	GO:0050965	Detection of temperature stimulus involved in sensory perception of pain
TrpA1	7227.FBpp0304207	GO Process	GO:0050968	Detection of chemical stimulus involved in sensory perception of pain
TrpA1	7227.FBpp0304207	GO Process	GO:0051179	Localization
TrpA1	7227.FBpp0304207	GO Process	GO:0051234	Establishment of localization
TrpA1	7227.FBpp0304207	GO Process	GO:0051606	Detection of stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0051716	Cellular response to stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0052129	Negative energy taxis
TrpA1	7227.FBpp0304207	GO Process	GO:0055085	Transmembrane transport
TrpA1	7227.FBpp0304207	GO Process	GO:0062036	Sensory perception of hot stimulus
TrpA1	7227.FBpp0304207	GO Process	GO:0062149	Detection of stimulus involved in sensory perception of pain
TrpA1	7227.FBpp0304207	GO Process	GO:0065007	Biological regulation
TrpA1	7227.FBpp0304207	GO Process	GO:0070588	Calcium ion transmembrane transport
TrpA1	7227.FBpp0304207	GO Process	GO:0097553	Calcium ion transmembrane import into cytosol
TrpA1	7227.FBpp0304207	GO Process	GO:0098655	Monoatomic cation transmembrane transport
TrpA1	7227.FBpp0304207	GO Process	GO:0098660	Inorganic ion transmembrane transport
TrpA1	7227.FBpp0304207	GO Process	GO:0098662	Inorganic cation transmembrane transport
TrpA1	7227.FBpp0304207	GO Process	GO:0120168	Detection of hot stimulus involved in thermoception
TrpA1	7227.FBpp0304207	GO Process	GO:0141124	Intracellular signaling cassette
TrpA1	7227.FBpp0304207	GO Process	GO:1902531	Regulation of intracellular signal transduction
TrpA1	7227.FBpp0304207	GO Process	GO:1902533	Positive regulation of intracellular signal transduction
TrpA1	7227.FBpp0304207	GO Function	GO:0004888	Transmembrane signaling receptor activity
TrpA1	7227.FBpp0304207	GO Function	GO:0005215	Transporter activity
TrpA1	7227.FBpp0304207	GO Function	GO:0005216	Monoatomic ion channel activity
TrpA1	7227.FBpp0304207	GO Function	GO:0005217	Intracellularly ligand-gated monoatomic ion channel activity
TrpA1	7227.FBpp0304207	GO Function	GO:0005261	Monoatomic cation channel activity
TrpA1	7227.FBpp0304207	GO Function	GO:0005262	Calcium channel activity
TrpA1	7227.FBpp0304207	GO Function	GO:0008324	Monoatomic cation transmembrane transporter activity
TrpA1	7227.FBpp0304207	GO Function	GO:0008527	Taste receptor activity
TrpA1	7227.FBpp0304207	GO Function	GO:0015075	Monoatomic ion transmembrane transporter activity
TrpA1	7227.FBpp0304207	GO Function	GO:0015085	Calcium ion transmembrane transporter activity
TrpA1	7227.FBpp0304207	GO Function	GO:0015267	Channel activity
TrpA1	7227.FBpp0304207	GO Function	GO:0015276	Ligand-gated monoatomic ion channel activity
TrpA1	7227.FBpp0304207	GO Function	GO:0015278	Intracellularly gated calcium channel activity
TrpA1	7227.FBpp0304207	GO Function	GO:0015318	Inorganic molecular entity transmembrane transporter activity
TrpA1	7227.FBpp0304207	GO Function	GO:0022803	Passive transmembrane transporter activity
TrpA1	7227.FBpp0304207	GO Function	GO:0022834	Ligand-gated channel activity
TrpA1	7227.FBpp0304207	GO Function	GO:0022836	Gated channel activity
TrpA1	7227.FBpp0304207	GO Function	GO:0022857	Transmembrane transporter activity
TrpA1	7227.FBpp0304207	GO Function	GO:0022890	Inorganic cation transmembrane transporter activity
TrpA1	7227.FBpp0304207	GO Function	GO:0038023	Signaling receptor activity
TrpA1	7227.FBpp0304207	GO Function	GO:0046873	Metal ion transmembrane transporter activity
TrpA1	7227.FBpp0304207	GO Function	GO:0060089	Molecular transducer activity
TrpA1	7227.FBpp0304207	GO Function	GO:0099094	Ligand-gated monoatomic cation channel activity
TrpA1	7227.FBpp0304207	GO Function	GO:0099604	Ligand-gated calcium channel activity
TrpA1	7227.FBpp0304207	GO Component	GO:0005886	Plasma membrane
TrpA1	7227.FBpp0304207	GO Component	GO:0016020	Membrane
TrpA1	7227.FBpp0304207	GO Component	GO:0032991	Protein-containing complex
TrpA1	7227.FBpp0304207	GO Component	GO:0034702	Monoatomic ion channel complex
TrpA1	7227.FBpp0304207	GO Component	GO:0034703	Cation channel complex
TrpA1	7227.FBpp0304207	GO Component	GO:0071944	Cell periphery
TrpA1	7227.FBpp0304207	GO Component	GO:0098796	Membrane protein complex
TrpA1	7227.FBpp0304207	GO Component	GO:0110165	Cellular anatomical structure
TrpA1	7227.FBpp0304207	GO Component	GO:1902495	Transmembrane transporter complex
TrpA1	7227.FBpp0304207	GO Component	GO:1990351	Transporter complex
TrpA1	7227.FBpp0304207	STRING clusters	CL:12460	Mixed, incl. Muscle protein, and Myosin complex
TrpA1	7227.FBpp0304207	STRING clusters	CL:12461	Mixed, incl. Myosin complex, and Ion transport protein
TrpA1	7227.FBpp0304207	STRING clusters	CL:12463	Mixed, incl. Ion transport protein, and Store-operated calcium channel activity
TrpA1	7227.FBpp0304207	STRING clusters	CL:12494	TRP channels, and Startle response
TrpA1	7227.FBpp0304207	Reactome	DME-2672351	Stimuli-sensing channels
TrpA1	7227.FBpp0304207	Reactome	DME-3295583	TRP channels
TrpA1	7227.FBpp0304207	Reactome	DME-382551	Transport of small molecules
TrpA1	7227.FBpp0304207	Reactome	DME-983712	Ion channel transport
TrpA1	7227.FBpp0304207	COMPARTMENTS	GOCC:0005886	Plasma membrane
TrpA1	7227.FBpp0304207	COMPARTMENTS	GOCC:0016020	Membrane
TrpA1	7227.FBpp0304207	COMPARTMENTS	GOCC:0031224	Obsolete intrinsic component of membrane
TrpA1	7227.FBpp0304207	COMPARTMENTS	GOCC:0032991	Protein-containing complex
TrpA1	7227.FBpp0304207	COMPARTMENTS	GOCC:0034702	Monoatomic ion channel complex
TrpA1	7227.FBpp0304207	COMPARTMENTS	GOCC:0034703	Cation channel complex
TrpA1	7227.FBpp0304207	COMPARTMENTS	GOCC:0071944	Cell periphery
TrpA1	7227.FBpp0304207	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
TrpA1	7227.FBpp0304207	COMPARTMENTS	GOCC:1902495	Transmembrane transporter complex
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000002	Abnormal thermotaxis
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000349	Viable
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000351	Lethal
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000352	Partially lethal - majority die
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000354	Visible
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000387	Abnormal behavior
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000388	Abnormal gravitaxis
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000389	Paralytic
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000390	Decreased rate of movement
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000392	Increased rate of movement
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000393	Abnormal pain response
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000399	Abnormal courtship behavior
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000400	Abnormal mating
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000402	Abnormal song
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000403	Abnormal chemosensory behavior
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000404	Abnormal smell perception
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000405	Abnormal taste perception
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000406	Abnormal tarsal response
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000408	Abnormal stress response
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000414	Abnormal locomotor behavior
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000416	Uncoordinated
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000420	Abnormal grooming behavior
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000434	Abnormal neurophysiology
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000435	Abnormal neuroanatomy
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000440	Chemical sensitive
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000450	Abnormal developmental rate
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000680	Abnormal proboscis extension reflex
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000681	Abnormal sensory perception
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000683	Abnormal temperature response
TrpA1	7227.FBpp0304207	Monarch	FBcv:0000721	Abnormal mating behavior
TrpA1	7227.FBpp0304207	Monarch	FBcv:0002004	Increased mortality
TrpA1	7227.FBpp0304207	Monarch	FBcv:0002015	Partially lethal
TrpA1	7227.FBpp0304207	Monarch	FBcv:0002019	Increased mortality during development
TrpA1	7227.FBpp0304207	Monarch	FBcv:0002020	Some die during P-stage
TrpA1	7227.FBpp0304207	Monarch	FBcv:0002039	Some die during pupal stage
TrpA1	7227.FBpp0304207	Monarch	FBcv:0006000	Abnormal copulation
TrpA1	7227.FBpp0304207	Monarch	FBcv:0006004	Abnormal oviposition
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-0040	ANK repeat
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-0325	Glycoprotein
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-0406	Ion transport
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-0407	Ion channel
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-0472	Membrane
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-0675	Receptor
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-0677	Repeat
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-0716	Sensory transduction
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-0812	Transmembrane
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-0813	Transport
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-1003	Cell membrane
TrpA1	7227.FBpp0304207	UniProt Keywords	KW-1133	Transmembrane helix
TrpA1	7227.FBpp0304207	Pfam	PF00520	Ion transport protein
TrpA1	7227.FBpp0304207	InterPro	IPR002110	Ankyrin repeat
TrpA1	7227.FBpp0304207	InterPro	IPR005821	Ion transport domain
TrpA1	7227.FBpp0304207	InterPro	IPR036770	Ankyrin repeat-containing domain superfamily
TrpA1	7227.FBpp0304207	InterPro	IPR052076	Transient receptor potential cation channel
TrpA1	7227.FBpp0304207	SMART	SM00248	Ankyrin repeats
Xrp1	7227.FBpp0083114	GO Process	GO:0006996	Organelle organization
Xrp1	7227.FBpp0083114	GO Process	GO:0009987	Cellular process
Xrp1	7227.FBpp0083114	GO Process	GO:0016043	Cellular component organization
Xrp1	7227.FBpp0083114	GO Process	GO:0051276	Chromosome organization
Xrp1	7227.FBpp0083114	GO Process	GO:0071840	Cellular component organization or biogenesis
Xrp1	7227.FBpp0083114	GO Function	GO:0003682	Chromatin binding
Xrp1	7227.FBpp0083114	GO Function	GO:0005488	Binding
Xrp1	7227.FBpp0083114	GO Component	GO:0005622	Intracellular anatomical structure
Xrp1	7227.FBpp0083114	GO Component	GO:0005634	Nucleus
Xrp1	7227.FBpp0083114	GO Component	GO:0043226	Organelle
Xrp1	7227.FBpp0083114	GO Component	GO:0043227	Membrane-bounded organelle
Xrp1	7227.FBpp0083114	GO Component	GO:0043229	Intracellular organelle
Xrp1	7227.FBpp0083114	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Xrp1	7227.FBpp0083114	GO Component	GO:0110165	Cellular anatomical structure
Xrp1	7227.FBpp0083114	STRING clusters	CL:20911	Mostly uncharacterized, incl. GPCR, family 2-like, 7TM, and MFS transporter superfamily
Xrp1	7227.FBpp0083114	STRING clusters	CL:21123	Mostly uncharacterized, incl. DNA repair complex, and Protein of unknown function DUF4799
Xrp1	7227.FBpp0083114	STRING clusters	CL:21124	Mostly uncharacterized, incl. DNA repair complex, and Intestinal stem cell homeostasis
Xrp1	7227.FBpp0083114	STRING clusters	CL:21125	Mostly uncharacterized, incl. DNA repair complex, and tRNA processing
Xrp1	7227.FBpp0083114	STRING clusters	CL:21146	Mixed, incl. DNA repair complex, and Thiamine pyrophosphate transmembrane transport
Xrp1	7227.FBpp0083114	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
Xrp1	7227.FBpp0083114	COMPARTMENTS	GOCC:0005634	Nucleus
Xrp1	7227.FBpp0083114	COMPARTMENTS	GOCC:0032991	Protein-containing complex
Xrp1	7227.FBpp0083114	COMPARTMENTS	GOCC:0043226	Organelle
Xrp1	7227.FBpp0083114	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
Xrp1	7227.FBpp0083114	COMPARTMENTS	GOCC:0043229	Intracellular organelle
Xrp1	7227.FBpp0083114	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Xrp1	7227.FBpp0083114	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
Xrp1	7227.FBpp0083114	COMPARTMENTS	GOCC:1990391	DNA repair complex
Xrp1	7227.FBpp0083114	Monarch	FBcv:0000349	Viable
Xrp1	7227.FBpp0083114	Monarch	FBcv:0000351	Lethal
Xrp1	7227.FBpp0083114	Monarch	FBcv:0000352	Partially lethal - majority die
Xrp1	7227.FBpp0083114	Monarch	FBcv:0000354	Visible
Xrp1	7227.FBpp0083114	Monarch	FBcv:0000374	Fertile
Xrp1	7227.FBpp0083114	Monarch	FBcv:0000385	Short lived
Xrp1	7227.FBpp0083114	Monarch	FBcv:0000386	Long lived
Xrp1	7227.FBpp0083114	Monarch	FBcv:0000404	Abnormal smell perception
Xrp1	7227.FBpp0083114	Monarch	FBcv:0000681	Abnormal sensory perception
Xrp1	7227.FBpp0083114	Monarch	FBcv:0002004	Increased mortality
Xrp1	7227.FBpp0083114	Monarch	FBcv:0002015	Partially lethal
Xrp1	7227.FBpp0083114	Monarch	FBcv:0002019	Increased mortality during development
Xrp1	7227.FBpp0083114	SMART	SM00384	DNA binding domain with preference for A/T rich regions
bsk	7227.FBpp0291573	GO Process	GO:0000165	MAPK cascade
