"Input Order","Search Term","Input GeneID","FlyBaseID","Input Gene Symbol","Output Species","Output GeneID","Human Species Gene ID","Output Gene Symbol","Ensembl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","23513","30377","SCRIB","ENSG00000180900","11","10.87","high","Yes","Yes","Domainoid, eggNOG, Inparanoid, OMA, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (SCRIB)    DRscDB Data: (SCRIB)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","57554","18531","LRRC7","ENSG00000033122","4","3.94","moderate","No","Yes","eggNOG, OrthoDB, Compara, Panther","","Add","G2F details (LRRC7)    DRscDB Data: (LRRC7)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","55227","14307","LRRC1","ENSG00000137269","4","3.81","moderate","No","Yes","Domainoid, eggNOG, OrthoInspector, Phylome","","Add","G2F details (LRRC1)    DRscDB Data: (LRRC1)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","401387","34300","LRRD1","ENSG00000240720","2","1.83","moderate","No","Yes","eggNOG, Compara","","Add","G2F details (LRRD1)    DRscDB Data: (LRRD1)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","55914","15842","ERBIN","ENSG00000112851","3","2.84","low","No","No","eggNOG, OrthoDB, Compara","","Add","G2F details (ERBIN)    DRscDB Data: (ERBIN)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","8036","15454","SHOC2","ENSG00000108061","2","1.83","low","No","No","eggNOG, Compara","","Add","G2F details (SHOC2)    DRscDB Data: (SHOC2)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","7082","11827","TJP1","ENSG00000104067","1","1.01","low","No","No","OMA","","Add","G2F details (TJP1)    DRscDB Data: (TJP1)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","376132","20264","LRRC10","ENSG00000198812","1","0.93","low","No","Yes","Compara","","Add","G2F details (LRRC10)    DRscDB Data: (LRRC10)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","56262","19027","LRRC8A","ENSG00000136802","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC8A)    DRscDB Data: (LRRC8A)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","55367","16491","PIDD1","ENSG00000177595","1","0.93","low","No","Yes","Compara","","Add","G2F details (PIDD1)    DRscDB Data: (PIDD1)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","55144","16992","LRRC8D","ENSG00000171492","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC8D)    DRscDB Data: (LRRC8D)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","79442","14676","LRRC2","ENSG00000163827","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC2)    DRscDB Data: (LRRC2)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","57631","29292","LRCH2","ENSG00000130224","1","0.93","low","No","No","Compara","","Add","G2F details (LRCH2)    DRscDB Data: (LRCH2)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","390205","37215","LRRC10B","ENSG00000204950","1","0.93","low","No","Yes","Compara","","Add","G2F details (LRRC10B)    DRscDB Data: (LRRC10B)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","100130742","34303","LRRC69","ENSG00000214954","1","0.93","low","No","Yes","Compara","","Add","G2F details (LRRC69)    DRscDB Data: (LRRC69)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","4034","6691","LRCH4","ENSG00000077454","1","0.93","low","No","No","Compara","","Add","G2F details (LRCH4)    DRscDB Data: (LRCH4)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","79705","18608","LRRK1","ENSG00000154237","1","0.93","low","No","No","Compara","","Add","G2F details (LRRK1)    DRscDB Data: (LRRK1)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","84230","25075","LRRC8C","ENSG00000171488","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC8C)    DRscDB Data: (LRRC8C)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","23507","30692","LRRC8B","ENSG00000197147","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC8B)    DRscDB Data: (LRRC8B)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","127495","28228","LRRC39","ENSG00000122477","1","0.93","low","No","Yes","Compara","","Add","G2F details (LRRC39)    DRscDB Data: (LRRC39)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","80131","26272","LRRC8E","ENSG00000171017","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC8E)    DRscDB Data: (LRRC8E)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","80313","29346","LRRC27","ENSG00000148814","1","0.93","low","No","Yes","Compara","","Add","G2F details (LRRC27)    DRscDB Data: (LRRC27)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","474354","23199","LRRC18","ENSG00000165383","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC18)    DRscDB Data: (LRRC18)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","30851","30684","TAX1BP3","ENSG00000213977","1","0.91","low","No","No","Phylome","","Add","G2F details (TAX1BP3)    DRscDB Data: (TAX1BP3)                             Human Protein Atlas  (HPA)"
"40","FBgn0263289","44448","FBgn0263289","scrib","Human","9258","16982","MFHAS1","ENSG00000147324","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (MFHAS1)    DRscDB Data: (MFHAS1)                             Human Protein Atlas  (HPA)"
"41","FBgn0003462","39251","FBgn0003462","Sod1","Human","6647","11179","SOD1","ENSG00000142168","12","11.9","high","Yes","Yes","Compara, Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, SonicParanoid, orthoMCL","","Add","G2F details (SOD1)    DRscDB Data: (SOD1)                             Human Protein Atlas  (HPA)"
"41","FBgn0003462","39251","FBgn0003462","Sod1","Human","9973","1613","CCS","ENSG00000173992","2","1.9","low","No","No","OrthoFinder, orthoMCL","","Add","G2F details (CCS)    DRscDB Data: (CCS)                             Human Protein Atlas  (HPA)"
"41","FBgn0003462","39251","FBgn0003462","Sod1","Human","6649","11181","SOD3","ENSG00000109610","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","G2F details (SOD3)    DRscDB Data: (SOD3)                             Human Protein Atlas  (HPA)"
"42","FBgn0010213","36878","FBgn0010213","Sod2","Human","6648","11180","SOD2","ENSG00000291237","11","10.9","high","Yes","Yes","Compara, Domainoid, eggNOG, Inparanoid, OMA, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid","","Add","G2F details (SOD2)    DRscDB Data: (SOD2)                             Human Protein Atlas  (HPA)"
"43","FBgn0033631","36232","FBgn0033631","Sod3","Human","6647","11179","SOD1","ENSG00000142168","7","6.92","moderate","Yes","No","eggNOG, OMA, OrthoDB, OrthoFinder, Panther, SonicParanoid, orthoMCL","","Add","G2F details (SOD1)    DRscDB Data: (SOD1)                             Human Protein Atlas  (HPA)"
"43","FBgn0033631","36232","FBgn0033631","Sod3","Human","6649","11181","SOD3","ENSG00000109610","3","2.73","moderate","No","Yes","eggNOG, Compara, orthoMCL","","Add","G2F details (SOD3)    DRscDB Data: (SOD3)                             Human Protein Atlas  (HPA)"
"43","FBgn0033631","36232","FBgn0033631","Sod3","Human","9973","1613","CCS","ENSG00000173992","2","1.9","low","No","No","OrthoFinder, orthoMCL","","Add","G2F details (CCS)    DRscDB Data: (CCS)                             Human Protein Atlas  (HPA)"
"44","FBgn0016917","42428","FBgn0016917","Stat92E","Human","6776","11366","STAT5A","ENSG00000126561","12","11.8","high","Yes","Yes","Compara, Domainoid, eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (STAT5A)    DRscDB Data: (STAT5A)                             Human Protein Atlas  (HPA)"
"44","FBgn0016917","42428","FBgn0016917","Stat92E","Human","6777","11367","STAT5B","ENSG00000173757","12","11.8","high","Yes","Yes","Compara, Domainoid, eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (STAT5B)    DRscDB Data: (STAT5B)                             Human Protein Atlas  (HPA)"
"44","FBgn0016917","42428","FBgn0016917","Stat92E","Human","6778","11368","STAT6","ENSG00000166888","10","9.89","moderate","No","Yes","Compara, Domainoid, eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, SonicParanoid, orthoMCL","","Add","G2F details (STAT6)    DRscDB Data: (STAT6)                             Human Protein Atlas  (HPA)"
"44","FBgn0016917","42428","FBgn0016917","Stat92E","Human","6773","11363","STAT2","ENSG00000170581","7","6.84","moderate","No","Yes","Domainoid, eggNOG, OrthoDB, Compara, OrthoFinder, Panther, orthoMCL","","Add","G2F details (STAT2)    DRscDB Data: (STAT2)                             Human Protein Atlas  (HPA)"
"44","FBgn0016917","42428","FBgn0016917","Stat92E","Human","6772","11362","STAT1","ENSG00000115415","6","5.91","moderate","No","Yes","Domainoid, eggNOG, OrthoDB, OrthoFinder, Panther, orthoMCL","","Add","G2F details (STAT1)    DRscDB Data: (STAT1)                             Human Protein Atlas  (HPA)"
"44","FBgn0016917","42428","FBgn0016917","Stat92E","Human","6774","11364","STAT3","ENSG00000168610","6","5.91","moderate","No","Yes","Domainoid, eggNOG, OrthoDB, OrthoFinder, Panther, orthoMCL","","Add","G2F details (STAT3)    DRscDB Data: (STAT3)                             Human Protein Atlas  (HPA)"
"44","FBgn0016917","42428","FBgn0016917","Stat92E","Human","6775","11365","STAT4","ENSG00000138378","5","4.9","moderate","No","Yes","Domainoid, eggNOG, OrthoFinder, Panther, orthoMCL","","Add","G2F details (STAT4)    DRscDB Data: (STAT4)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","7099","11850","TLR4","ENSG00000136869","7","6.84","high","Yes","Yes","eggNOG, OrthoDB, Compara, OrthoFinder, Panther, orthoMCL, SonicParanoid","","Add","G2F details (TLR4)    DRscDB Data: (TLR4)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","81793","15634","TLR10","ENSG00000174123","6","5.83","moderate","No","No","eggNOG, Compara, OrthoFinder, Panther, orthoMCL, SonicParanoid","","Add","G2F details (TLR10)    DRscDB Data: (TLR10)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","7097","11848","TLR2","ENSG00000137462","6","5.83","moderate","No","No","eggNOG, Compara, OrthoFinder, Panther, orthoMCL, SonicParanoid","","Add","G2F details (TLR2)    DRscDB Data: (TLR2)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","7096","11847","TLR1","ENSG00000174125","6","5.83","moderate","No","No","eggNOG, Compara, OrthoFinder, Panther, orthoMCL, SonicParanoid","","Add","G2F details (TLR1)    DRscDB Data: (TLR1)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","10333","16711","TLR6","ENSG00000174130","5","4.93","moderate","No","No","Compara, OrthoFinder, Panther, orthoMCL, SonicParanoid","","Add","G2F details (TLR6)    DRscDB Data: (TLR6)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","7100","11851","TLR5","ENSG00000187554","4","3.83","moderate","No","Yes","eggNOG, Compara, Panther, orthoMCL","","Add","G2F details (TLR5)    DRscDB Data: (TLR5)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","4064","6726","CD180","ENSG00000134061","2","1.83","moderate","No","Yes","eggNOG, Compara","","Add","G2F details (CD180)    DRscDB Data: (CD180)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","7098","11849","TLR3","ENSG00000164342","2","1.83","low","No","No","eggNOG, Compara","","Add","G2F details (TLR3)    DRscDB Data: (TLR3)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","51311","15632","TLR8","ENSG00000101916","2","1.83","low","No","No","eggNOG, Compara","","Add","G2F details (TLR8)    DRscDB Data: (TLR8)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","51284","15631","TLR7","ENSG00000196664","2","1.83","low","No","No","eggNOG, Compara","","Add","G2F details (TLR7)    DRscDB Data: (TLR7)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","59350","19718","RXFP1","ENSG00000171509","1","0.93","low","No","No","Compara","","Add","G2F details (RXFP1)    DRscDB Data: (RXFP1)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","10234","16895","LRRC17","ENSG00000128606","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC17)    DRscDB Data: (LRRC17)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","122042","17318","RXFP2","ENSG00000133105","1","0.93","low","No","No","Compara","","Add","G2F details (RXFP2)    DRscDB Data: (RXFP2)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","81543","14965","LRRC3","ENSG00000160233","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC3)    DRscDB Data: (LRRC3)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","340745","23443","LRIT2","ENSG00000204033","1","0.93","low","No","No","Compara","","Add","G2F details (LRIT2)    DRscDB Data: (LRIT2)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","375387","24613","NRROS","ENSG00000174004","1","0.93","low","No","No","Compara","","Add","G2F details (NRROS)    DRscDB Data: (NRROS)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","116135","28105","LRRC3B","ENSG00000179796","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC3B)    DRscDB Data: (LRRC3B)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","3483","5468","IGFALS","ENSG00000099769","1","0.93","low","No","No","Compara","","Add","G2F details (IGFALS)    DRscDB Data: (IGFALS)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","100505591","40034","LRRC3C","ENSG00000204913","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC3C)    DRscDB Data: (LRRC3C)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","2615","4161","LRRC32","ENSG00000137507","1","0.93","low","No","No","Compara","","Add","G2F details (LRRC32)    DRscDB Data: (LRRC32)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","25987","28850","TSKU","ENSG00000182704","1","0.93","low","No","No","Compara","","Add","G2F details (TSKU)    DRscDB Data: (TSKU)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","8809","5988","IL18R1","ENSG00000115604","1","0.91","low","No","Yes","Phylome","","Add","G2F details (IL18R1)    DRscDB Data: (IL18R1)                             Human Protein Atlas  (HPA)"
"45","FBgn0262473","43222","FBgn0262473","Tl","Human","54106","15633","TLR9","ENSG00000239732","1","0.9","low","No","No","eggNOG","","Add","G2F details (TLR9)    DRscDB Data: (TLR9)                             Human Protein Atlas  (HPA)"
"46","FBgn0035934","39015","FBgn0035934","TrpA1","Human","8989","497","TRPA1","ENSG00000104321","13","12.81","high","Yes","Yes","Compara, Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (TRPA1)    DRscDB Data: (TRPA1)                             Human Protein Atlas  (HPA)"
